Mouse_ID,session,time_start_stop,csv_timestamp,csv_loom,nidq,lf,ap,sorting_format,sorting_spikes,sorting_quality,boris_labels,probe_tracking,last_channel_manually,preprocessed,video,framechannel,Cm2Pixel_xy,arena_width_arena_height,arena_center_xy,Shelter_xy,bottom_video,bottom_framechannel,bottom_Cm2Pixel_xy,bottom_arena_center_xy,bottom_Shelter_xy,diode_threshold,MINI2P_channel,diodechannel,frame_loss,loom,cricket,pups,mouse_tracking,bottom_mouse_tracking,cricket_tracking,bottom_cricket_tracking,pup_tracking,bottom_pup_tracking,CSV_indeces_to_remove,diode_indeces_to_remove,boris_times_to_add,diode_times_to_add,Sorting,notes
afm17365,241210_01,"23780.369,31099.463433",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241210\trial0\behaviour\afm17365_241210_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241210\trial0\behaviour\afm17365_241210looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241210\trial0\behaviour\afm17365_241210_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241210_02,"31099.463433,32502.589667",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241210\trial1\behaviour\afm17365_241210_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241210\trial1\behaviour\afm17365_241210looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241211,"32502.589667,38813.78286",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\behaviour\afm17365_241211_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\behaviour\afm17365_241211looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\ephys\raw\afm17365_241211_0_g0\afm17365_241211_0_g0_t0.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\behaviour\afm17365_241211_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\postscript,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\behaviour\afm17365_241211_top0_sharp.mp4,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,86,TRUE,TRUE,TRUE,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241211\trial0\behaviour\tracked\only_mouse_model212025_2.083_afm17365_241211_top0_sharp.analysis.h5,,,,,,,,,,,"8 seconds gap between camera TTLs on channel 2, multiple gaps on channel 4"
afm17365,241212,"38813.782867,45046.598533",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241212\trial0\behaviour\afm17365_241212_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241212\trial0\behaviour\afm17365_241212looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241212\trial0\behaviour\afm17365_241212_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241213_01,"45046.598533,49483.600267",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241213\trial0\behaviour\afm17365_241213_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241213\trial0\behaviour\afm17365_241213looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241213\trial0\behaviour\afm17365_241213_0_boris.csv,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241213_02,"49483.600267,50172.133467",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241213\trial1\behaviour\afm17365_241213_timestamps_top1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241213\trial1\behaviour\afm17365_241213looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241215,"50172.133467,51452.780067",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241215\trial0\behaviour\afm17365_241215_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241215\trial0\behaviour\afm17365_241215looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241216,"51452.780067,53615.886633",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241216\trial0\behaviour\afm17365_241216_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241216\trial0\behaviour\afm17365_241216looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241219_01,"53615.886633,55334.513833",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241219\trial0\behaviour\afm17365_241219_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241219\trial0\behaviour\afm17365_241219looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241219_02,"55334.513833,55334.513833",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241219\trial1\behaviour\afm17365_241219_timestamps_top1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241219\trial1\behaviour\afm17365_241219looms_timestamp1.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
afm17365,241220,"55334.513833,55440.8485",\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241220\trial0\behaviour\afm17365_241220_timestamps_top0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\241220\trial0\behaviour\afm17365_241220looms_timestamp0.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_tcat.nidq.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.lf.bin,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap.bin,ironclust,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered.csv,\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\supercat\concat\supercat_afm17365_241202_0_g0\afm17365_241202_0_g0_imec0\afm17365_241202_0_g0_tcat.imec0.ap_IRC_reordered_quality.csv,,"\\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_8.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_7.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_6.csv, \\gpfs.corp.brain.mpg.de\stem\data\project_hierarchy\data\np2\afm17365\histology\segmentation\sample_space\tracks\track_5.csv",,,,2,0.060198044292490656 0.05984712061257599,90.0 90.0,1005.1453499107527 944.0780759524835,"[(839.699421431649, 453.64907367514), (801.2923308918569, 311.838277835908), (798.337939311873, 116.84843355696421), (978.5558256908967, 63.669385117252205), (1191.2720194497444, 78.44134301717213), (1211.9527605096325, 291.15753677602015), (1170.5912783898566, 453.64907367514)]",,,,,,9,,1,,,,,,,,,,,,,,,,
